id,link,price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,key_rent
1450,https://www.cian.ru/sale/flat/296106334/,116583780,6.0,ЦАО,88.4,,4.0,7.0,,0,1,,2,0.18
1451,https://www.cian.ru/sale/flat/301847008/,21500000,14.0,САО,46.0,32.0,2.0,21.0,,0,1,,2,0.18
1452,https://www.cian.ru/sale/flat/298881521/,100000000,11.0,ЦАО,77.0,,2.0,8.0,,0,1,,2,0.18
1453,https://www.cian.ru/sale/flat/294257679/,7770000,6.0,ВАО,51.8,,5.0,5.0,,0,1,,2,0.18
1454,https://www.cian.ru/sale/flat/302644494/,38000000,14.0,СВАО,80.0,74.0,4.0,,,0,1,,2,0.18
1455,https://www.cian.ru/sale/flat/305978749/,44000000,23.0,ЗАО,46.4,35.2,9.0,13.0,2017.0,0,1,,2,0.18
1456,https://www.cian.ru/sale/flat/305857676/,22000000,10.0,ЗАО,65.5,,12.0,29.0,2017.0,0,1,,2,0.18
1457,https://www.cian.ru/sale/flat/306021574/,33500000,10.0,САО,93.4,50.0,22.0,22.0,,0,1,,2,0.18
1458,https://www.cian.ru/sale/flat/303791774/,21900000,17.0,СЗАО,55.0,25.3,2.0,5.0,,0,1,,2,0.18
1459,https://www.cian.ru/sale/flat/280660461/,77122500,7.0,ЦАО,79.1,44.0,2.0,5.0,,0,1,,2,0.18
1460,https://www.cian.ru/sale/flat/304963059/,70000000,17.0,СЗАО,107.8,,3.0,,,0,1,,2,0.18
1461,https://www.cian.ru/sale/flat/300592822/,13300000,6.0,САО,38.4,23.0,3.0,6.0,2014.0,0,1,3.0,2,0.18
1462,https://www.cian.ru/sale/flat/294690284/,13600000,5.0,ВАО,57.9,,22.0,,,0,1,,2,0.18
1463,https://www.cian.ru/sale/flat/289514736/,166400000,3.0,ЦАО,64.0,,2.0,5.0,,0,1,,2,0.18
1464,https://www.cian.ru/sale/flat/304794145/,8850000,4.0,НАО (Новомосковский),41.5,,10.0,13.0,,0,1,,2,0.18
1465,https://www.cian.ru/sale/flat/305193530/,59000000,6.0,ЦАО,83.0,,40.0,,,0,1,,2,0.18
1466,https://www.cian.ru/sale/flat/299673947/,24000000,4.0,САО,52.6,,12.0,,,0,1,,2,0.18
1467,https://www.cian.ru/sale/flat/296593210/,65000000,3.0,ЦАО,72.0,,47.0,,,0,1,,2,0.18
1468,https://www.cian.ru/sale/flat/306347193/,7100000,15.0,ЮАО,39.5,,4.0,,,0,1,,2,0.18
1469,https://www.cian.ru/sale/flat/300742374/,13150000,21.0,СВАО,59.0,32.0,2.0,18.0,,0,1,,2,0.18
1470,https://www.cian.ru/sale/flat/305915640/,25000000,5.0,ЦАО,53.0,20.0,4.0,9.0,2015.0,0,1,,2,0.18
1471,https://www.cian.ru/sale/flat/305080165/,29500000,12.0,СВАО,87.0,56.0,5.0,9.0,2014.0,0,1,,2,0.18
1472,https://www.cian.ru/sale/flat/305916327/,37500000,6.0,САО,56.0,20.0,4.0,6.0,2016.0,0,1,3.5,2,0.18
1473,https://www.cian.ru/sale/flat/300645726/,60990000,2.0,ЦАО,53.0,38.0,3.0,8.0,,0,1,,2,0.18
1474,https://www.cian.ru/sale/flat/299879217/,9990000,1.0,СВАО,38.8,20.0,4.0,5.0,,0,1,,2,0.18
1475,https://www.cian.ru/sale/flat/303636179/,145000000,5.0,ЦАО,119.0,,33.0,75.0,,0,1,,2,0.18
1476,https://www.cian.ru/sale/flat/303203203/,21000000,17.0,СЗАО,64.0,25.0,6.0,28.0,,0,1,,2,0.18
1477,https://www.cian.ru/sale/flat/305099209/,22800000,10.0,САО,57.2,26.0,9.0,10.0,,0,1,,2,0.18
1478,https://www.cian.ru/sale/flat/306347864/,24000000,10.0,САО,45.0,28.3,11.0,15.0,2017.0,0,1,3.0,2,0.18
1479,https://www.cian.ru/sale/flat/306266959/,42579000,9.0,ЦАО,74.0,57.0,4.0,4.0,,0,1,,2,0.18
1480,https://www.cian.ru/sale/flat/301968601/,20821000,6.0,ЦАО,44.3,25.0,2.0,6.0,1928.0,0,1,3.1,2,0.18
1481,https://www.cian.ru/sale/flat/306212544/,140000000,5.0,СЗАО,229.0,170.0,1.0,3.0,,0,1,,2,0.18
1482,https://www.cian.ru/sale/flat/304789525/,14444778,2.0,ЮВАО,49.5,34.6,11.0,21.0,,0,1,,2,0.18
1483,https://www.cian.ru/sale/flat/306215208/,25900000,12.0,ЦАО,53.0,,17.0,19.0,2018.0,0,1,,2,0.18
1484,https://www.cian.ru/sale/flat/290532622/,85000000,8.0,ЦАО,112.0,,3.0,7.0,,0,1,,2,0.18
1485,https://www.cian.ru/sale/flat/301330941/,96000000,5.0,ЦАО,86.0,,63.0,,,0,1,,2,0.18
1486,https://www.cian.ru/sale/flat/297454391/,126382176,2.0,ЦАО,218.9,150.0,23.0,73.0,2010.0,0,1,3.0,2,0.18
1487,https://www.cian.ru/sale/flat/304329886/,95000000,11.0,ЦАО,77.2,43.7,5.0,8.0,,0,1,,2,0.18
1488,https://www.cian.ru/sale/flat/302960524/,10738635,14.0,ВАО,45.64,38.0,2.0,4.0,,0,1,,2,0.18
1489,https://www.cian.ru/sale/flat/290380842/,110000000,1.0,ЦАО,103.0,63.0,33.0,73.0,2010.0,0,1,,2,0.18
1490,https://www.cian.ru/sale/flat/304067343/,14500000,14.0,НАО (Новомосковский),59.87,35.6,3.0,16.0,,0,1,,2,0.18
1491,https://www.cian.ru/sale/flat/301356296/,93391500,6.0,ЦАО,66.2,,5.0,7.0,,0,1,,2,0.18
1492,https://www.cian.ru/sale/flat/300931950/,11000000,14.0,САО,34.7,26.7,5.0,21.0,2019.0,0,1,2.7,2,0.18
1493,https://www.cian.ru/sale/flat/303253591/,15200000,11.0,ЮАО,105.9,,2.0,,,0,1,,2,0.18
1494,https://www.cian.ru/sale/flat/304928773/,46900000,13.0,ЦАО,69.4,,39.0,44.0,2018.0,0,1,,2,0.18
1495,https://www.cian.ru/sale/flat/300324723/,17900000,17.0,СЗАО,56.7,26.9,25.0,28.0,,0,1,,2,0.18
1496,https://www.cian.ru/sale/flat/300321051/,27500000,20.0,ЮАО,54.9,,2.0,,,0,1,,2,0.18
1497,https://www.cian.ru/sale/flat/305884957/,44900000,8.0,САО,68.5,35.0,4.0,18.0,2018.0,0,1,3.0,2,0.18
1498,https://www.cian.ru/sale/flat/306194811/,49900000,3.0,ЦАО,83.0,,30.0,,,0,1,,2,0.18
1499,https://www.cian.ru/sale/flat/304338397/,25400000,6.0,САО,50.0,17.0,14.0,15.0,2016.0,0,1,3.0,2,0.18
1500,https://www.cian.ru/sale/flat/303261026/,92000000,6.0,ЦАО,70.0,,5.0,,,0,1,,2,0.18
1501,https://www.cian.ru/sale/flat/301891709/,62000000,6.0,ЦАО,76.1,,34.0,78.0,2020.0,0,1,,2,0.18
1502,https://www.cian.ru/sale/flat/305687190/,12300000,14.0,НАО (Новомосковский),50.0,,9.0,23.0,,0,1,,2,0.18
1503,https://www.cian.ru/sale/flat/273859563/,13700000,14.0,СВАО,37.0,,2.0,,,0,1,,2,0.18
1504,https://www.cian.ru/sale/flat/300464160/,43000000,13.0,ЦАО,70.0,,24.0,,,0,1,,2,0.18
1505,https://www.cian.ru/sale/flat/300840979/,21300000,14.0,ЗАО,71.3,,2.0,7.0,2015.0,0,1,,2,0.18
1506,https://www.cian.ru/sale/flat/306146151/,52000000,17.0,ЗАО,68.2,24.0,17.0,34.0,,0,1,,2,0.18
1507,https://www.cian.ru/sale/flat/305448044/,33500000,10.0,САО,93.5,47.3,22.0,22.0,,0,1,,2,0.18
1508,https://www.cian.ru/sale/flat/300639391/,49800000,17.0,ЗАО,63.0,,25.0,,,0,1,,2,0.18
1509,https://www.cian.ru/sale/flat/300795224/,27900000,17.0,ЦАО,77.9,,7.0,,,0,1,,2,0.18
1510,https://www.cian.ru/sale/flat/305787491/,14850000,19.0,СВАО,50.3,25.0,18.0,18.0,,0,1,,2,0.18
1511,https://www.cian.ru/sale/flat/306392108/,46900000,13.0,ЦАО,69.4,60.0,39.0,44.0,2018.0,0,1,3.2,2,0.18
1512,https://www.cian.ru/sale/flat/289989454/,42000000,3.0,ЦАО,88.0,60.0,37.0,85.0,2016.0,0,1,3.5,2,0.18
1513,https://www.cian.ru/sale/flat/305983158/,36000000,2.0,ЮАО,54.5,32.0,11.0,12.0,2020.0,0,1,3.1,2,0.18
1514,https://www.cian.ru/sale/flat/296688785/,40000000,5.0,ЦАО,61.0,46.0,58.0,66.0,,0,1,,2,0.18
1515,https://www.cian.ru/sale/flat/298536526/,26500000,12.0,СЗАО,60.5,,5.0,,,0,1,,2,0.18
1516,https://www.cian.ru/sale/flat/229268441/,9300000,15.0,ЮАО,41.0,32.0,4.0,8.0,2017.0,0,1,,2,0.18
1517,https://www.cian.ru/sale/flat/297214079/,45000000,3.0,ЦАО,91.8,61.8,25.0,85.0,2016.0,0,1,3.5,2,0.18
1518,https://www.cian.ru/sale/flat/303468593/,21500000,17.0,СЗАО,53.0,28.0,12.0,22.0,,0,1,,2,0.18
1519,https://www.cian.ru/sale/flat/289307726/,48500000,3.0,ЦАО,91.8,80.0,25.0,85.0,2016.0,0,1,3.5,2,0.18
1520,https://www.cian.ru/sale/flat/304624835/,22500000,19.0,ЮАО,43.0,13.0,24.0,24.0,,0,1,,2,0.18
1521,https://www.cian.ru/sale/flat/306241938/,18490000,19.0,ЮАО,38.5,27.5,18.0,24.0,,0,1,,2,0.18
1522,https://www.cian.ru/sale/flat/290831590/,52000000,3.0,ЦАО,92.0,50.0,32.0,85.0,2016.0,0,1,3.0,2,0.18
1523,https://www.cian.ru/sale/flat/297219027/,62000000,5.0,ЦАО,85.7,62.0,57.0,78.0,,0,1,,2,0.18
1524,https://www.cian.ru/sale/flat/304355744/,45000000,6.0,ЦАО,62.1,40.0,11.0,78.0,2020.0,0,1,3.5,2,0.18
1525,https://www.cian.ru/sale/flat/302905410/,14500000,15.0,ВАО,41.4,,18.0,,,0,1,,2,0.18
1526,https://www.cian.ru/sale/flat/302339216/,20000000,16.0,ЗАО,61.2,40.0,3.0,21.0,2017.0,0,1,3.0,2,0.18
1527,https://www.cian.ru/sale/flat/294493238/,200000000,11.0,ЦАО,90.0,,9.0,,,0,1,,2,0.18
1528,https://www.cian.ru/sale/flat/301223742/,18550000,10.0,САО,44.6,26.2,12.0,22.0,,0,1,,2,0.18
1529,https://www.cian.ru/sale/flat/297903145/,44456000,2.0,ЦАО,73.2,39.0,6.0,21.0,,0,1,,2,0.18
1530,https://www.cian.ru/sale/flat/305819223/,20100000,15.0,ЗАО,46.0,20.0,19.0,25.0,2017.0,0,1,3.0,2,0.18
1531,https://www.cian.ru/sale/flat/306320013/,49000000,7.0,ЦАО,75.43,49.8,7.0,19.0,,0,1,,2,0.18
1532,https://www.cian.ru/sale/flat/305984325/,12800000,17.0,ЦАО,49.0,,8.0,,,0,1,,2,0.18
1533,https://www.cian.ru/sale/flat/304839757/,56840000,6.0,ЦАО,98.0,50.0,10.0,14.0,,0,1,,2,0.18
1534,https://www.cian.ru/sale/flat/306162747/,20500000,4.0,ЗАО,69.0,28.9,16.0,29.0,2022.0,0,1,3.0,2,0.18
1535,https://www.cian.ru/sale/flat/299297691/,27800000,6.0,САО,63.8,40.0,4.0,21.0,2019.0,0,1,3.1,2,0.18
1536,https://www.cian.ru/sale/flat/305670329/,22500000,4.0,СВАО,66.1,35.0,3.0,12.0,2020.0,0,1,,2,0.18
1537,https://www.cian.ru/sale/flat/296717329/,11990000,11.0,НАО (Новомосковский),63.9,36.0,13.0,19.0,,0,1,,2,0.18
1538,https://www.cian.ru/sale/flat/302081351/,31900000,7.0,САО,72.0,,6.0,18.0,2018.0,0,1,,2,0.18
1539,https://www.cian.ru/sale/flat/303621623/,18900000,21.0,СЗАО,50.2,26.0,24.0,25.0,,0,1,,2,0.18
1540,https://www.cian.ru/sale/flat/305701853/,19622400,19.0,СЗАО,44.8,,4.0,4.0,2014.0,0,1,,2,0.18
1541,https://www.cian.ru/sale/flat/303798883/,18500000,14.0,ВАО,75.5,,4.0,4.0,,0,1,,2,0.18
1542,https://www.cian.ru/sale/flat/300457496/,28500000,9.0,ЦАО,66.0,,3.0,,,0,1,,2,0.18
1543,https://www.cian.ru/sale/flat/303263903/,28900000,9.0,ЦАО,59.0,,3.0,,,0,1,,2,0.18
1544,https://www.cian.ru/sale/flat/302028874/,17000000,20.0,САО,76.0,41.0,7.0,28.0,2017.0,0,1,,2,0.18
1545,https://www.cian.ru/sale/flat/303866834/,14500000,17.0,САО,39.3,12.6,14.0,23.0,,0,1,,2,0.18
1546,https://www.cian.ru/sale/flat/304283965/,22200000,9.0,СВАО,63.3,47.0,2.0,6.0,,0,1,,2,0.18
1547,https://www.cian.ru/sale/flat/299242374/,10600000,16.0,СЗАО,47.5,1.0,7.0,28.0,,0,1,,2,0.18
1548,https://www.cian.ru/sale/flat/301412580/,18500000,17.0,ЮВАО,53.7,23.0,26.0,32.0,2024.0,0,1,2.9,2,0.18
1549,https://www.cian.ru/sale/flat/303985402/,9400000,14.0,НАО (Новомосковский),37.1,24.9,8.0,16.0,,0,1,,2,0.18
1550,https://www.cian.ru/sale/flat/304114674/,20900000,12.0,САО,54.0,19.4,3.0,6.0,2015.0,0,1,3.2,2,0.18
1551,https://www.cian.ru/sale/flat/302802954/,16500000,19.0,СЗАО,49.0,24.0,12.0,22.0,,0,1,,2,0.18
1552,https://www.cian.ru/sale/flat/305730263/,35000000,13.0,ЦАО,68.8,25.6,32.0,44.0,2018.0,0,1,3.0,2,0.18
1553,https://www.cian.ru/sale/flat/305370328/,39000000,12.0,САО,83.8,64.7,6.0,6.0,2015.0,0,1,4.7,2,0.18
1554,https://www.cian.ru/sale/flat/305686406/,25000000,19.0,ЮАО,67.4,,24.0,24.0,,0,1,,2,0.18
1555,https://www.cian.ru/sale/flat/305982483/,21500000,12.0,САО,41.0,15.0,2.0,21.0,,0,1,,2,0.18
1556,https://www.cian.ru/sale/flat/291584973/,22900000,7.0,САО,40.0,11.0,6.0,9.0,2019.0,0,1,3.1,2,0.18
1557,https://www.cian.ru/sale/flat/304172840/,22900000,15.0,ВАО,77.0,40.4,12.0,21.0,,0,1,,2,0.18
1558,https://www.cian.ru/sale/flat/304918767/,23900000,7.0,ЮВАО,50.0,35.0,6.0,16.0,,0,1,,2,0.18
1559,https://www.cian.ru/sale/flat/299498350/,23800000,13.0,ЮАО,55.7,14.0,2.0,15.0,2017.0,0,1,,2,0.18
1560,https://www.cian.ru/sale/flat/302998708/,16800000,5.0,СЗАО,46.0,20.0,8.0,22.0,,0,1,,2,0.18
1561,https://www.cian.ru/sale/flat/304141029/,33000000,7.0,ЦАО,75.0,40.0,4.0,5.0,2016.0,0,1,3.0,2,0.18
1562,https://www.cian.ru/sale/flat/304376902/,36700000,14.0,ЗАО,74.0,27.4,15.0,16.0,2018.0,0,1,3.0,2,0.18
1563,https://www.cian.ru/sale/flat/298726663/,18000000,11.0,СВАО,45.0,28.0,17.0,20.0,2017.0,0,1,3.2,2,0.18
1564,https://www.cian.ru/sale/flat/303980600/,35200000,2.0,САО,44.3,29.0,4.0,10.0,,0,1,,2,0.18
1565,https://www.cian.ru/sale/flat/298983391/,18000000,17.0,ЦАО,40.0,20.0,6.0,7.0,,0,1,,2,0.18
1566,https://www.cian.ru/sale/flat/305724099/,36200000,5.0,САО,73.3,,4.0,18.0,2019.0,0,1,,2,0.18
1567,https://www.cian.ru/sale/flat/303137887/,32250000,8.0,ЦАО,55.0,25.4,3.0,11.0,,0,1,,2,0.18
1568,https://www.cian.ru/sale/flat/297903411/,14998000,2.0,ЮАО,51.2,34.0,11.0,17.0,2015.0,0,1,,2,0.18
1569,https://www.cian.ru/sale/flat/299451664/,26990000,12.0,СЗАО,73.7,,12.0,,,0,1,,2,0.18
1570,https://www.cian.ru/sale/flat/300941154/,12300000,5.0,ЗАО,32.0,24.0,2.0,10.0,,0,1,,2,0.18
1571,https://www.cian.ru/sale/flat/253870055/,19900000,18.0,ВАО,60.0,39.0,4.0,4.0,2014.0,0,1,,2,0.18
1572,https://www.cian.ru/sale/flat/305595374/,32900000,13.0,САО,57.0,44.0,10.0,20.0,2020.0,0,1,,2,0.18
1573,https://www.cian.ru/sale/flat/302197847/,21500000,2.0,СВАО,62.3,37.3,6.0,15.0,,0,1,,2,0.18
1574,https://www.cian.ru/sale/flat/299626850/,25000000,19.0,СЗАО,48.0,,8.0,,,0,1,,2,0.18
1575,https://www.cian.ru/sale/flat/304527214/,33000000,,,,,,,,0,1,,2,0.18
1576,https://www.cian.ru/sale/flat/303622209/,17000000,20.0,ЗАО,47.27,,4.0,,,0,1,,2,0.18
1577,https://www.cian.ru/sale/flat/303659320/,18500000,10.0,САО,56.0,30.0,10.0,22.0,,0,1,,2,0.18
1578,https://www.cian.ru/sale/flat/302637630/,39999000,14.0,ЗАО,64.0,30.0,24.0,28.0,2019.0,0,1,3.0,2,0.18
1579,https://www.cian.ru/sale/flat/306174058/,28050000,2.0,СВАО,51.3,25.0,6.0,25.0,,0,1,,2,0.18
1580,https://www.cian.ru/sale/flat/299913351/,24000000,4.0,ЗАО,66.3,,15.0,,,0,1,,2,0.18
1581,https://www.cian.ru/sale/flat/291269760/,27800000,10.0,САО,58.23,,7.0,,,0,1,,2,0.18
1582,https://www.cian.ru/sale/flat/284430188/,11450000,3.0,СВАО,36.0,,7.0,,,0,1,,2,0.18
1583,https://www.cian.ru/sale/flat/284229393/,23500000,7.0,САО,53.0,29.0,3.0,19.0,2018.0,0,1,,2,0.18
1584,https://www.cian.ru/sale/flat/305104150/,15800000,10.0,САО,46.0,22.5,19.0,23.0,,0,1,,2,0.18
1585,https://www.cian.ru/sale/flat/299476160/,24600000,13.0,ЮАО,57.0,30.8,9.0,15.0,2017.0,0,1,,2,0.18
1586,https://www.cian.ru/sale/flat/303386059/,39890000,10.0,СЗАО,70.0,42.0,31.0,37.0,2018.0,0,1,3.2,2,0.18
1587,https://www.cian.ru/sale/flat/302897355/,32250000,8.0,ЦАО,55.0,,3.0,11.0,,0,1,,2,0.18
1588,https://www.cian.ru/sale/flat/306102517/,30000000,16.0,ЗАО,61.5,30.0,13.0,21.0,2015.0,0,1,2.64,2,0.18
1589,https://www.cian.ru/sale/flat/301520713/,15100000,15.0,НАО (Новомосковский),55.2,27.6,7.0,16.0,,0,1,,2,0.18
1590,https://www.cian.ru/sale/flat/304545560/,15600000,3.0,ЗАО,38.0,24.0,2.0,10.0,,0,1,,2,0.18
1591,https://www.cian.ru/sale/flat/304528862/,19900000,5.0,СЗАО,52.2,31.2,22.0,22.0,,0,1,,2,0.18
1592,https://www.cian.ru/sale/flat/295656889/,39000000,14.0,ЗАО,60.9,33.0,17.0,28.0,2019.0,0,1,3.3,2,0.18
1593,https://www.cian.ru/sale/flat/304234786/,22427000,7.0,САО,54.7,30.0,4.0,11.0,,0,1,,2,0.18
1594,https://www.cian.ru/sale/flat/305966126/,20500000,16.0,ЮАО,41.0,21.3,15.0,15.0,2019.0,0,1,3.0,2,0.18
1595,https://www.cian.ru/sale/flat/306330118/,16923762,19.0,СЗАО,42.8,32.8,22.0,22.0,,0,1,,2,0.18
1596,https://www.cian.ru/sale/flat/304557016/,20000000,6.0,САО,65.8,22.0,4.0,26.0,2015.0,0,1,,2,0.18
1597,https://www.cian.ru/sale/flat/305561496/,30700000,22.0,СЗАО,57.0,25.0,14.0,25.0,,0,1,,2,0.18
1598,https://www.cian.ru/sale/flat/303346495/,29500000,15.0,ЗАО,53.0,,6.0,,,0,1,,2,0.18
1599,https://www.cian.ru/sale/flat/301925679/,15000000,11.0,НАО (Новомосковский),65.0,35.0,16.0,19.0,,0,1,,2,0.18
1600,https://www.cian.ru/sale/flat/306328629/,22800000,21.0,СЗАО,57.0,35.0,2.0,24.0,,0,1,,2,0.18
1601,https://www.cian.ru/sale/flat/303137190/,13400000,21.0,ЮЗАО,49.0,26.0,6.0,23.0,,0,1,,2,0.18
1602,https://www.cian.ru/sale/flat/303263976/,18674761,8.0,ЮВАО,55.7,26.7,2.0,16.0,,0,1,,2,0.18
1603,https://www.cian.ru/sale/flat/299984457/,18480000,7.0,СЗАО,45.0,30.0,6.0,11.0,2012.0,0,1,3.0,2,0.18
1604,https://www.cian.ru/sale/flat/303473571/,38000000,6.0,ЦАО,54.0,,59.0,78.0,2020.0,0,1,,2,0.18
1605,https://www.cian.ru/sale/flat/304797003/,33500000,10.0,САО,93.5,43.3,22.0,22.0,,0,1,,2,0.18
1606,https://www.cian.ru/sale/flat/304957547/,41700000,6.0,ЦАО,90.0,36.0,10.0,14.0,,0,1,,2,0.18
1607,https://www.cian.ru/sale/flat/300209418/,21200000,14.0,ЗАО,39.0,16.0,5.0,25.0,2017.0,0,1,,2,0.18
1608,https://www.cian.ru/sale/flat/300401843/,18012000,6.0,ЦАО,31.6,23.0,2.0,6.0,1928.0,0,1,3.1,2,0.18
1609,https://www.cian.ru/sale/flat/295116084/,26090000,7.0,СЗАО,56.47,,2.0,,,0,1,,2,0.18
1610,https://www.cian.ru/sale/flat/300590984/,24700000,6.0,ЦАО,58.8,,1.0,6.0,1928.0,0,1,,2,0.18
1611,https://www.cian.ru/sale/flat/304600694/,35000000,8.0,ЦАО,41.0,20.0,11.0,12.0,,0,1,,2,0.18
1612,https://www.cian.ru/sale/flat/303417503/,36400000,6.0,ЦАО,52.0,,36.0,78.0,2020.0,0,1,,2,0.18
1613,https://www.cian.ru/sale/flat/303890528/,12000000,18.0,СВАО,54.1,30.0,10.0,18.0,,0,1,,2,0.18
1614,https://www.cian.ru/sale/flat/303567539/,27000000,15.0,ЮЗАО,50.0,35.0,5.0,14.0,,0,1,,2,0.18
1615,https://www.cian.ru/sale/flat/297459413/,26999000,2.0,СВАО,56.6,29.0,5.0,15.0,,0,1,,2,0.18
1616,https://www.cian.ru/sale/flat/297089119/,39000000,,,,,,,,0,1,,2,0.18
1617,https://www.cian.ru/sale/flat/301055600/,42000000,12.0,СЗАО,69.0,,31.0,,,0,1,,2,0.18
1618,https://www.cian.ru/sale/flat/302378679/,41700000,6.0,ЦАО,52.0,,29.0,78.0,2020.0,0,1,,2,0.18
1619,https://www.cian.ru/sale/flat/271473170/,42250000,4.0,ЦАО,65.0,,20.0,,,0,1,,2,0.18
1620,https://www.cian.ru/sale/flat/303329742/,42500000,2.0,СВАО,75.0,44.2,9.0,15.0,,0,1,,2,0.18
1621,https://www.cian.ru/sale/flat/303475228/,43000000,5.0,ЦАО,60.5,,51.0,,,0,1,,2,0.18
1622,https://www.cian.ru/sale/flat/294110262/,43000000,14.0,ЗАО,51.5,14.7,10.0,32.0,,0,1,,2,0.18
1623,https://www.cian.ru/sale/flat/303371380/,43400000,6.0,ЦАО,62.0,,10.0,,,0,1,,2,0.18
1624,https://www.cian.ru/sale/flat/304420217/,44000000,6.0,ЦАО,62.0,,27.0,78.0,2020.0,0,1,,2,0.18
1625,https://www.cian.ru/sale/flat/305815934/,44000000,6.0,ЦАО,61.8,,20.0,,,0,1,,2,0.18
1626,https://www.cian.ru/sale/flat/304587129/,44000000,5.0,ЦАО,62.0,,49.0,,,0,1,,2,0.18
1627,https://www.cian.ru/sale/flat/291926879/,45000000,8.0,САО,51.0,34.0,2.0,12.0,2019.0,0,1,,2,0.18
1628,https://www.cian.ru/sale/flat/301356975/,45000000,17.0,ЗАО,50.9,,21.0,,,0,1,,2,0.18
1629,https://www.cian.ru/sale/flat/303518538/,45000000,6.0,ЦАО,64.0,,22.0,78.0,2020.0,0,1,,2,0.18
1630,https://www.cian.ru/sale/flat/286493058/,45500000,1.0,ЦАО,65.0,,11.0,,,0,1,,2,0.18
1631,https://www.cian.ru/sale/flat/304730792/,46000000,6.0,ЦАО,65.0,,65.0,78.0,2020.0,0,1,,2,0.18
1632,https://www.cian.ru/sale/flat/300834452/,46500000,6.0,ЦАО,48.0,13.0,3.0,3.0,,0,1,,2,0.18
1633,https://www.cian.ru/sale/flat/298814585/,46900000,13.0,ЦАО,68.7,28.0,10.0,44.0,2018.0,0,1,3.0,2,0.18
1634,https://www.cian.ru/sale/flat/282399292/,47900000,6.0,ЦАО,43.5,28.5,3.0,5.0,,0,1,,2,0.18
1635,https://www.cian.ru/sale/flat/301343114/,48000000,17.0,ЗАО,64.4,38.5,10.0,34.0,,0,1,,2,0.18
1636,https://www.cian.ru/sale/flat/303666136/,48000000,3.0,ЦАО,89.7,75.0,35.0,85.0,2016.0,0,1,3.0,2,0.18
1637,https://www.cian.ru/sale/flat/304742328/,48000000,6.0,ЦАО,68.0,,48.0,78.0,2020.0,0,1,,2,0.18
1638,https://www.cian.ru/sale/flat/296513765/,49000000,6.0,ЦАО,58.0,39.0,59.0,64.0,,0,1,,2,0.18
1639,https://www.cian.ru/sale/flat/306155432/,49000000,6.0,ЦАО,69.0,,46.0,,,0,1,,2,0.18
1640,https://www.cian.ru/sale/flat/271099424/,48750000,4.0,ЦАО,75.0,,43.0,,,0,1,,2,0.18
1641,https://www.cian.ru/sale/flat/306249150/,49200000,6.0,ЦАО,54.0,46.0,64.0,78.0,2020.0,0,1,3.9,2,0.18
1642,https://www.cian.ru/sale/flat/295187531/,49637500,11.0,ЦАО,60.7,38.8,3.0,7.0,,0,1,,2,0.18
1643,https://www.cian.ru/sale/flat/299784043/,50000000,1.0,ЦАО,100.4,60.0,50.0,95.0,2017.0,0,1,3.5,2,0.18
1644,https://www.cian.ru/sale/flat/306062111/,50000000,6.0,ЦАО,64.0,,50.0,,,0,1,,2,0.18
1645,https://www.cian.ru/sale/flat/302392168/,50000000,5.0,ЦАО,68.0,,40.0,,,0,1,,2,0.18
1646,https://www.cian.ru/sale/flat/303375474/,50300000,6.0,ЦАО,71.8,,63.0,,,0,1,,2,0.18
1647,https://www.cian.ru/sale/flat/303869603/,51000000,17.0,ЗАО,64.4,41.7,10.0,32.0,,0,1,,2,0.18
1648,https://www.cian.ru/sale/flat/302730830/,51200000,17.0,ЗАО,64.0,36.0,14.0,32.0,,0,1,,2,0.18
1649,https://www.cian.ru/sale/flat/305287957/,51900000,2.0,ЦАО,127.0,,48.0,75.0,2010.0,0,1,,2,0.18
1650,https://www.cian.ru/sale/flat/298610075/,52000000,3.0,ЦАО,65.0,,32.0,,,0,1,,2,0.18
1651,https://www.cian.ru/sale/flat/304577623/,52000000,3.0,ЦАО,74.0,,74.0,95.0,2017.0,0,1,,2,0.18
1652,https://www.cian.ru/sale/flat/304583672/,52500000,5.0,ЦАО,75.0,,40.0,,,0,1,,2,0.18
1653,https://www.cian.ru/sale/flat/271870996/,52980000,8.0,ЦАО,62.0,,3.0,,,0,1,,2,0.18
1654,https://www.cian.ru/sale/flat/303762440/,55000000,3.0,ЦАО,105.0,,23.0,85.0,2016.0,0,1,,2,0.18
1655,https://www.cian.ru/sale/flat/304519030/,55300000,11.0,ЦАО,66.0,30.0,6.0,9.0,,0,1,,2,0.18
1656,https://www.cian.ru/sale/flat/276620651/,55000000,5.0,ЦАО,66.4,,2.0,,,0,1,,2,0.18
1657,https://www.cian.ru/sale/flat/303685483/,56000000,3.0,ЦАО,93.0,,36.0,85.0,2016.0,0,1,,2,0.18
1658,https://www.cian.ru/sale/flat/304489161/,57000000,3.0,ЦАО,95.0,,45.0,85.0,2016.0,0,1,,2,0.18
1659,https://www.cian.ru/sale/flat/304970763/,57500000,6.0,ЦАО,82.0,,39.0,78.0,2020.0,0,1,,2,0.18
1660,https://www.cian.ru/sale/flat/304415435/,58000000,6.0,ЦАО,83.0,,45.0,78.0,2020.0,0,1,,2,0.18
1661,https://www.cian.ru/sale/flat/250451781/,58000000,6.0,ЦАО,85.0,,82.0,,,0,1,,2,0.18
